//信号类型，频率，档位，发送实际值1，采样值1，发送实际值2，采样值2，校验系数，校验偏置，偏差
直流电压,50,0,150,0,0,0,0
交流电压,25,0,106,0,0,0,0
交流电压,50,0,106,0,0,0,0
交流电压,100,0,106,0,0,0,0
交流电压,200,0,106,0,0,0,0
交流电压,550,0,106,0,0,0,0
交流电压,650,0,106,0,0,0,0
交流电压,750,0,106,0,0,0,0
交流电压,850,0,106,0,0,0,0
交流电压,1700,0,106,0,0,0,0
交流电压,2000,0,106,0,0,0,0
交流电压,2300,0,106,0,0,0,0
交流电压,2600,0,106,0,0,0,0
